40.27655,-3.933465
40.66155,-4.620464
39.28155,-5.300465
47.65355,-1.745465
69.38355,4.178535
69.82255,4.178535
70.23355,4.178535
73.34355,4.178535
73.78255,4.178535
74.19355,4.178535
77.03355,3.742535
77.67455,2.870535
77.67455,3.742535
78.29355,2.870535
78.29355,3.742535
77.03355,2.870535
81.18356,2.054535
81.93356,0.7645355
82.26355,-0.8954645
99.97356,-4.085464
100.4236,-3.345465
100.8636,-2.755465
100.8436,-4.085464
101.7036,-4.085464
101.7036,-4.085464
101.2836,-3.345464
112.8036,-7.375464
113.5236,-7.375464
114.2436,-7.375464
111.3436,-1.995465
112.1936,-1.365464
113.2336,-1.125464
114.2736,-1.375464
115.0836,-2.075464
127.3936,-1.255465
128.3136,-1.255465
129.2036,-1.255465
80.23355,2.734535
82.27355,-1.955465
82.27355,-2.975465
82.27355,-3.905465
82.27355,-4.915464
134.7735,-1.095464
135.4536,-2.125464
133.6936,-3.765465
133.1535,-4.615464
135.7135,-5.855464
